uses_tx_origin,has_fallback,fallback_reverts_non_owner,require_count,has_selfdestruct,has_withdrawal_function,withdrawal_owner_only,uses_inline_assembly,state_changes_before_external_calls,payable_to_withdraw_ratio,contract_id,filename,label
False,False,False,11,False,True,False,False,0,0.0,0x0a521bdceaf2413d490a9543f4356cae0035285c,legit_072.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x0a953979fdcfd82b08c77db29705327bec39ff13,legit_073.sol,legitimate
False,False,False,4,False,False,False,False,0,0.0,0x0bbe2b5fa5490f01b4427109f0b5571822616a78,legit_074.sol,legitimate
False,False,False,18,False,False,False,True,0,1.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,legit_075.sol,legitimate
False,False,False,0,False,False,False,False,5,1.0,0x0d8775f648430679a709e98d2b0cb6250d2887ef,legit_076.sol,legitimate
False,False,False,30,False,False,False,True,0,2.0,0x0f2d719407fdbeff09d87557abb7232601fd9f29,legit_077.sol,legitimate
False,False,False,6,False,False,False,False,0,0.0,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,legit_078.sol,legitimate
False,False,False,16,False,False,False,True,0,1.0,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,legit_079.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x0f904dbaff4b775b019e33618e5867d3a92adc68,legit_080.sol,legitimate
False,True,False,0,False,False,False,True,0,3.0,0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467,legit_081.sol,legitimate
False,False,False,46,False,False,False,True,0,6.0,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,legit_082.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x1073d3349dde71fd3169dabeab4f63be894f8eea,legit_083.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x10a76004162e43b0dd07ae8f2bb297acad21e8ce,legit_084.sol,legitimate
False,False,False,18,False,False,False,True,0,1.0,0x111111111117dc0aa78b770fa6a738034120c302,legit_085.sol,legitimate
True,True,False,73,True,True,False,True,66,24.0,0x1111111254eeb25477b68fb85ed929f73a960582,legit_086.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x121b7d731119870016df42aeeb5947ba70f97711,legit_087.sol,legitimate
False,False,False,10,False,False,False,False,0,0.0,0x12996c7b23c4012149bf9f5663ff9aa08a9cf2e4,legit_088.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x132982a21e6da68ea460dc715b9b52e567022992,legit_089.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x13507a31087a447e5c6373156e9911d68741d06f,legit_090.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x136dfa222fade20272f7abab9b25784d69f15ddf,legit_091.sol,legitimate
False,False,False,51,False,False,False,True,9,11.0,0x137ddb47ee24eaa998a535ab00378d6bfa84f893,legit_092.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x13a827ef074e4b389497608b60a02e9337302dcf,legit_093.sol,legitimate
False,False,False,86,False,False,False,True,0,0.0,0x14778860e937f509e651192a90589de711fb88a9,legit_094.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1495ac869433698ccd2946c1e62d37ba766294a9,legit_095.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x14a16a0abc0c00bbc1cf240c14c43dd42697a554,legit_096.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x14a18ef3d09215e4e4cd02c92724b34e9daf588c,legit_097.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x14ac092ddcfab34fc4bfb335541073dd3b9809bb,legit_098.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x15b280213acb20c27da1144854923acf6a8c732b,legit_099.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,legit_100.sol,legitimate
False,False,False,23,False,False,False,False,0,0.0,0x163f8c2467924be0ae7b5347228cabf260318753,legit_101.sol,legitimate
False,False,False,4,False,False,False,False,0,0.0,0x16b907b5d1208ae6086de983a5ef45e7890ef272,legit_102.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x16cd00ca60c1d375b4a490c5aaf1212266a9828f,legit_103.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x1708a7150fe287e3461896a013cdfdac5ade824d,legit_104.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x174cd3359c6a4e6b64d2995da4e2e4631379526e,legit_105.sol,legitimate
False,True,False,6,False,True,False,False,0,1.0,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,legit_106.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x17ee205a5d86355c75a3a13ca4f469dd18034218,legit_107.sol,legitimate
False,True,False,4,False,False,False,True,0,1.0,0x18aaa7115705e8be94bffebde57af9bfc265b998,legit_108.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x19582efda60983a16de84f909f478bcb4ec1767a,legit_109.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x195ec13ef52c30ceb4019a055e7938dafae21b6a,legit_110.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1a04c7cd81ed4005e3e4f79accaa4d94144a74e3,legit_111.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1ad55d24d37259bef0121738ee7ac906016fdc76,legit_112.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1b7353b27bab48370d2485b0c51dc154483527f0,legit_113.sol,legitimate
False,False,False,20,False,False,False,True,0,0.0,0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,legit_114.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1bdab4b7f96cdc3c5e6b224df51f822693eecf43,legit_115.sol,legitimate
False,False,False,11,False,False,False,False,0,1.0,0x1be5066d56336d1d0a567aad9af5accbcef75bc3,legit_116.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1c0c28f9c601b57eee5a73dc981806f63843135f,legit_117.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1c820c9bd9f7b94a03347ae7a589525dcad53a14,legit_118.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1cbbc8ac0f03b55d60040ca05cbf754448d64fde,legit_119.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x1cdbe74be73d7b9910993660779acff041ec5a0a,legit_120.sol,legitimate
False,False,False,7,False,False,False,False,0,0.0,0x1d287cc25dad7ccaf76a26bc660c5f7c8e2a05bd,legit_121.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1d88713b483a8e45cff0e5cd7c2e15e5fab4534d,legit_122.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x1e0b90a376f021eb938ff04fabd2c627c4959fa3,legit_123.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1f186de364a56e741fcb188d37a393d409d08aea,legit_124.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x1f2540c9ae2a92efa9be7b104bc921d975966586,legit_125.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1f28d8213cda79ce4faa3f0200db4daadef9385c,legit_126.sol,legitimate
False,False,False,8,False,False,False,False,7,0.0,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,legit_127.sol,legitimate
False,False,False,4,False,False,False,False,0,0.0,0x1f6deb07e1a19baff90ec4075447eef6eb96c0ba,legit_128.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x1f7b20004ebd7e258b9f45568ce789fc5d2140fb,legit_129.sol,legitimate
False,False,False,16,False,False,False,True,1,0.0,0x1f8f212540b31b37f40d8c57b5c7d8b55bf25919,legit_130.sol,legitimate
False,False,False,26,False,False,False,True,0,0.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,legit_131.sol,legitimate
False,False,False,63,False,False,False,True,0,0.0,0x1f98431c8ad98523631ae4a59f267346ea31f984,legit_132.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x203edf007e4b887bf6e210a227a90b01fc3ad708,legit_133.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x20d95d3fb459e5a97612f8ff2ae43ca3f946f361,legit_134.sol,legitimate
False,False,False,19,False,False,False,True,0,1.0,0x2202d1bd088f087323b935a13b04d6b690206114,legit_135.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x224f8a141dc767ff2bac37a276fb04ae7c1611eb,legit_136.sol,legitimate
False,False,False,16,False,False,False,False,0,0.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,legit_137.sol,legitimate
False,True,False,0,False,False,False,True,0,3.0,0x24a3d725c37a8d1a66eb87f0e5d07fe67c120035,legit_138.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x24d2e9c7ae42c4f1e994f79753afaf51829b3f25,legit_139.sol,legitimate
False,True,False,0,False,False,False,True,0,3.0,0x259338656198ec7a76c729514d3cb45dfbf768a1,legit_140.sol,legitimate
False,False,False,15,False,False,False,True,0,2.0,0x25f8087ead173b73d6e8b84329989a8eea16cf73,legit_141.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x26748eb9f88a6714c7be5f44fb413a17325941cd,legit_142.sol,legitimate
False,False,False,18,False,False,False,False,0,1.0,0x281837f5f48ab5d4e896b1dd81da0a1d82812ab0,legit_143.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x297643ebc2b59f176f2f07bb517f8f5c65419e46,legit_144.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x2a246759109144072565f9fbad9b8975e2136afa,legit_145.sol,legitimate
False,True,False,16,False,False,False,True,0,4.0,0x2a79324c19ef2b89ea98b23bc669b7e7c9f8a517,legit_146.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x2aaec0b0c0bda01686b0bbe131f89b7ecd94f97e,legit_147.sol,legitimate
False,False,False,18,False,False,False,False,0,1.0,0x2ac979ae571c905da82bc5df9f1e579d664e402f,legit_148.sol,legitimate
False,False,False,10,False,False,False,False,0,0.0,0x2b4eb7b9857b8a88ef6f037cb37b13d842ca7ee7,legit_149.sol,legitimate
False,True,False,50,False,False,False,False,0,3.0,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,legit_150.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x2b8e7fed2a2f30b380c40b3a3316f9faf9bd8bac,legit_151.sol,legitimate
False,False,False,23,False,False,False,True,0,2.0,0x2bb84fd8f7ed0ffae3da36ad60d4d7840bdeeada,legit_152.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x2c3f695c96504249cf99b11b8b19fd397cd1e3e7,legit_153.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x2c4636b572fea3f48a7a353c295d06169056c902,legit_154.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x2c642b054681587e62489d1f512543f25375b881,legit_155.sol,legitimate
False,False,False,18,False,False,False,True,0,0.0,0x2dff88a56767223a5529ea5960da7a3f5f766406,legit_156.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x2e3a047261ef8e1014615c4ecfe5b2f123fe0593,legit_157.sol,legitimate
False,True,False,32,False,False,False,True,8,3.0,0x2ea4cfd3e45f8f239717e60597f77a42de57fa18,legit_158.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x2f375ce83ee85e505150d24e85a1742fd03ca593,legit_159.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x2f3c1a1c8d069b47cd756cbc22120ae82d61448e,legit_160.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x2fd04fd9210dc6af22f3203088f4967579ae36c7,legit_161.sol,legitimate
False,False,False,4,False,False,False,False,0,0.0,0x2fe158f89f32c9c5e6c7082487dbb26e42071512,legit_162.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x302d4298ec299e8948120ae08c981686583c211c,legit_163.sol,legitimate
False,True,False,18,False,False,False,False,52,1.0,0x303edd4558e28ebc1ce0fa3bdfe9598b45f84deb,legit_164.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3070458730b7024ed498f38f6cd3e2bc3eed7824,legit_165.sol,legitimate
False,True,False,0,False,False,False,True,0,3.0,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,legit_166.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x30b7a64e89a1e7005a1fcce8eac837064236128c,legit_167.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3119ec517308ebca80d046b746219c6402582180,legit_168.sol,legitimate
False,False,False,14,False,False,False,True,0,0.0,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,legit_169.sol,legitimate
False,False,False,31,False,False,False,True,0,0.0,0x320623b8e4ff03373931769a31fc52a4e78b5d70,legit_170.sol,legitimate
False,False,False,18,False,False,False,False,0,0.0,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,legit_171.sol,legitimate
False,False,False,16,False,False,False,False,56,1.0,0x324de8d0357699e0a7ae92ff2501378a7fe12417,legit_172.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x327fe5184562cad0ca70c209a61b5de59bdd28bd,legit_173.sol,legitimate
False,False,False,6,False,False,False,False,0,0.0,0x32b4d049fe4c888d2b92eecaf729f44df6b1f36e,legit_174.sol,legitimate
False,False,False,18,False,False,False,False,0,1.0,0x3322bcfcf824f1cec18f7269c1daa2fb32729982,legit_175.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x338498711c1d6e4ebc6115f01b86f30c3da4f07a,legit_176.sol,legitimate
False,False,False,12,False,True,False,False,0,0.0,0x338c1e2b51c4e818765a887584e7041ef9070aef,legit_177.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x33a1ada445dfd27af86ef6b2402d9d02e356cf69,legit_178.sol,legitimate
False,True,False,24,False,False,False,False,0,0.0,0x33cf519030235f75a13f29afcff5d6ff4fd10350,legit_179.sol,legitimate
False,False,False,10,False,False,False,False,0,0.0,0x3429d03c6f7521aec737a0bbf2e5ddcef2c3ae31,legit_180.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,legit_181.sol,legitimate
False,False,False,12,False,True,False,False,0,0.0,0x34d0f1cb08d47dc1333657a0a84df2462e806656,legit_182.sol,legitimate
False,False,False,29,False,False,False,False,0,0.0,0x3506424f91fd33084466f402d5d97f05f8e3b4af,legit_183.sol,legitimate
False,False,False,20,False,False,False,True,0,2.0,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,legit_184.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x3597bfd533a99c9aa083587b074434e61eb0a258,legit_185.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3682a389bba84f6cd853b15c91b8e8c1a9e5e61d,legit_186.sol,legitimate
False,False,False,14,False,False,False,False,0,0.0,0x36c224af80207ecaba3ee9052faaba56d1f50c18,legit_187.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x37843bc944edbb0477df943d9061d359004a4e70,legit_188.sol,legitimate
False,False,False,12,False,True,False,False,0,0.0,0x37a6bbff13319ae0953924663603aa6b28cbba47,legit_189.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x37aa98af3103252f111c258f7a995bb94aba887b,legit_190.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x3842e732edcdbc0d9b8eb6537c21901377caa78a,legit_191.sol,legitimate
False,False,False,25,False,False,False,True,0,2.0,0x3845badade8e6dff049820680d1f14bd3903a5d0,legit_192.sol,legitimate
False,True,False,30,False,False,False,False,73,2.0,0x38e68a37e401f7271568cecaac63c6b1e19130b4,legit_193.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x3915dc7af70d6880b8dd6a73bd536e7ff9d61e54,legit_194.sol,legitimate
False,True,False,0,False,False,False,True,0,1.0,0x39fbbabf11738317a448031930706cd3e612e1b9,legit_195.sol,legitimate
False,False,False,0,False,False,False,True,0,0.0,0x3b50805453023a91a8bf641e279401a0b23fa6f9,legit_196.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3c78e3391c47fb9310bdb9085955934e1622442f,legit_197.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x3cb373b4ec92a60d3233e4ea542ca12bcb1bd7ed,legit_198.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3d9657b0add1459dde651db1e1a2796d4d09672e,legit_199.sol,legitimate
False,True,False,26,False,False,False,True,0,5.0,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,legit_200.sol,legitimate
False,False,False,30,False,False,False,True,1,2.0,0x3da932456d082cba208feb0b096d49b202bf89c8,legit_201.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3db875d39c58d9e9c81bc59590dbc6d7cf3b73f1,legit_202.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x3f1fdebbe75850859d561c8876e66b6b77ae97b3,legit_203.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x3f43bd0a3735059907e904a43429f68b06b3522b,legit_204.sol,legitimate
False,False,False,15,False,False,False,True,0,0.0,0x3f80b1c54ae920be41a77f8b902259d48cf24ccf,legit_205.sol,legitimate
False,True,False,3,False,False,False,True,15,4.0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,legit_206.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x415ab3d19a1aca180dbd7ca3c5c8951ff75262c0,legit_207.sol,legitimate
False,True,False,0,False,False,False,True,0,3.0,0x417af59cf25163ad3eafabc466c7b024cd18d780,legit_208.sol,legitimate
False,False,False,0,False,False,False,False,5,0.0,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,legit_209.sol,legitimate
False,False,False,18,False,False,False,False,0,1.0,0x41af309c5cd65cc8ed37aab1a493d3fd2e473c5c,legit_210.sol,legitimate
False,False,False,12,False,True,False,False,0,0.0,0x41cd4ad2d58f251ace2e43038136c2b8d8f1474e,legit_211.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x41cdd35b7f050fe900e7c2d0194fddad7572551d,legit_212.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x41ddea3c460a3ddbc74e8a48a0645cf821882d37,legit_213.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x41e5560054824ea6b0732e656e3ad64e20e94e45,legit_214.sol,legitimate
False,False,False,20,False,False,False,True,0,3.0,0x430ef9263e76dae63c84292c3409d61c598e9682,legit_215.sol,legitimate
False,False,False,11,False,True,False,False,0,0.0,0x43134b79c886dc0320f1eceeac9f678a47074096,legit_216.sol,legitimate
False,False,False,17,False,False,False,True,0,0.0,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,legit_217.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x439fc37d281efc118972fd210e5db4413991404f,legit_218.sol,legitimate
False,False,False,7,False,False,False,False,0,0.0,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,legit_219.sol,legitimate
False,False,False,12,False,False,False,False,0,0.0,0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,legit_220.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x4462914b78e2621fb1d18c3be52f6b5e677c0e2d,legit_221.sol,legitimate
True,False,False,0,False,False,False,False,0,0.0,0x4481eb9a39104df862f7cae3e39db63ed1abf06b,legit_222.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x44b2af77a8036837eea739c169aa0f8972ed28b8,legit_223.sol,legitimate
False,False,False,10,False,False,False,False,0,0.0,0x44ced3cb1f9b829ad8596b55d4d379528bc843af,legit_224.sol,legitimate
False,False,False,0,False,False,False,False,0,0.0,0x44ff8620b8ca30902395a7bd3f2407e1a091bf73,legit_225.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x451ed43793108fd7f6232f45ec23f3cd69336e1e,legit_226.sol,legitimate
True,True,False,10,False,False,False,False,14,1.0,0x45510db2481353178db5abb87c96805fadad0724,legit_227.sol,legitimate
False,False,False,16,False,False,False,True,0,0.0,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,legit_228.sol,legitimate
False,False,False,11,False,False,False,False,0,1.0,0x4575f41308ec1483f3d399aa9a2826d74da13deb,legit_229.sol,legitimate
False,True,False,4,False,False,False,True,0,2.0,0x45804880de22913dafe09f4980848ece6ecbaf78,legit_230.sol,legitimate
False,True,False,12,False,False,False,False,0,0.0,0x45f2ab0ca2116b2e1a70bf5e13293947b25d0272,legit_231.sol,legitimate
False,False,False,0,True,False,False,False,0,0.0,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,legit_232.sol,legitimate
False,True,False,0,False,False,False,False,0,0.0,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,legit_233.sol,legitimate
False,False,False,12,False,True,False,False,0,0.0,0x46d0fb47b1e91130d53498ebee7a968e7e6599f9,legit_234.sol,legitimate
False,False,False,12,False,False,False,False,0,1.0,0x4770f3186225b1a6879983bd88c669ca55463886,legit_235.sol,legitimate
False,False,False,10,False,False,False,False,0,0.0,0x4799910a21e369dec8b96cb3ac20136627b6cda1,legit_236.sol,legitimate
False,True,False,9,False,False,False,False,0,0.0,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,legit_237.sol,legitimate
False,False,False,15,False,False,False,False,0,1.0,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,legit_238.sol,legitimate
False,False,False,10,False,True,False,False,0,0.0,0x49ad2d6c60dddd2706b95ec2a70b89341021020d,legit_239.sol,legitimate
False,False,False,7,False,False,False,False,0,0.0,0x4a220e6096b25eadb88358cb44068a3248254675,legit_240.sol,legitimate
False,False,False,0,False,False,False,True,0,0.0,0x4b0acbceac8a9aefc71880144cbd5b7199d85b07,legit_241.sol,legitimate
